path,class,split
plantwild/extracted/plantwild/images/soybean leaf/244.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/14.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/116.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0566.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/39.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0592.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/62.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0573.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0589.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0357.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0200.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/11.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0583.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/31.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0487.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/331.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0010.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/201.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/49.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0172.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/93.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0532.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/61.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0002.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/4.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/160.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/182.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0562.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/13.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0352.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0229.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/171.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/163.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/189.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0605.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0582.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0074.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/42.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0528.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/60.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0564.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/soybean leaf/google_0209.jpg,Soybean___healthy,test
plantwild/extracted/plantwild/images/squash powdery mildew/38.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0143.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0312.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/39.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0082.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0147.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0062.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0076.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0151.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0001.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0105.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0136.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0134.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0102.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0236.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/47.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0189.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0026.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0285.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0202.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0331.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0209.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0098.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/4.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/54.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0148.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/102.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/120.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0064.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0286.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0100.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0190.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0158.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0155.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/16.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0073.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0327.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0034.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0159.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0027.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/40.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0228.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0139.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/129 - Copy.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0011.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0079.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/19.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0410.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0044.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0070.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/77.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0059.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/google_0009.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/178.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/172.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/squash powdery mildew/66.jpg,Squash___Powdery_mildew,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0016.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0084.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0074.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0015.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0053.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0060.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0095.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0122.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0054.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0022.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0002.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0040.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0007.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0031.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf scorch/google_0012.jpg,Strawberry___Leaf_scorch,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0277.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/33.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0046.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0490.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/2.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0215.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0230.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0109.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0082.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0276.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/59.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0524.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0604.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0086.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/75.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/24.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/66.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0244.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/62.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/19.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0080.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0241.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/43.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0487.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0549.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0346.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/50.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/46.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0207.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/41.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0264.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/48.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0505.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0413.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/68.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0489.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/11.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0256.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0083.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/strawberry leaf/google_0127.jpg,Strawberry___healthy,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0160.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/14.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0262.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/10.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0073.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/79.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0277.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/119.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0103.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0093.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0099.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0351.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0039.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0150.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/6 - Copy.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0139.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/81.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0023.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0438.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/147.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/179.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0276.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0100.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0138.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0000.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/27 - Copy.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0126.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/157.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0082.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0186.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0432.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/42.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0413.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0094.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0066.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0429.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0408.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0121.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/65.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0292.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0163.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/84.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0144.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0040.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0117.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0172.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0030.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0022.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0174.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/50.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/20.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0113.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0159.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0072.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/9.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0128.jpg,Tomato___Bacterial_spot,test
plantwild/extracted/plantwild/images/tomato early blight/65.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0059.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/258.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0357.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/178.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0106.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0393.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0056.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/26 - Copy.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0406.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0167.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0018.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0414.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/186.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0146.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0372.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0221.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0048.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0068.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0017.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/28.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0258.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0288.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0290.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/33.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0065.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/223.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0112.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/128.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0060.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/93.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0271.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0272.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0334.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0071.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0000.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0055.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0152.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/2.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0181.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/89.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/52.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/168.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/259.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/201.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0100.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/159.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0282.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0273.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/86.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0032.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0192.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0043.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0250.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0225.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0355.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/242.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0209.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0127.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/285.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/118.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0179.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/25 - Copy (7).jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/25 - Copy (5).jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/321.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0091.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0137.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/google_0270.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato early blight/671 - Copy.jpg,Tomato___Early_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0116.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0197.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/add (5).jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0163.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/142.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0194.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/79.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/147.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/186.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/109.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0133.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/18.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/163.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0157.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0110.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/12.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/130 - Copy (2).jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0041.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/9.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/185 - Copy.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/196.jpg,Tomato___Late_blight,test
